date,la_fuel_price,yr,mo,day
9/5/2008,2.998,2008,9,5
9/8/2008,3.039,2008,9,8
9/9/2008,2.924,2008,9,9
9/10/2008,2.944,2008,9,10
9/11/2008,2.961,2008,9,11
9/12/2008,2.989,2008,9,12
9/15/2008,2.8,2008,9,15
9/16/2008,2.832,2008,9,16
9/17/2008,2.881,2008,9,17
9/18/2008,2.847,2008,9,18
9/19/2008,2.939,2008,9,19
9/22/2008,3.07,2008,9,22
9/23/2008,3.071,2008,9,23
9/24/2008,3.057,2008,9,24
9/25/2008,3.084,2008,9,25
9/26/2008,3.067,2008,9,26
9/29/2008,2.809,2008,9,29
9/30/2008,2.959,2008,9,30
10/1/2008,2.871,2008,10,1
10/2/2008,2.706,2008,10,2
10/3/2008,2.632,2008,10,3
10/6/2008,2.475,2008,10,6
10/7/2008,2.46,2008,10,7
10/8/2008,2.506,2008,10,8
10/9/2008,2.386,2008,10,9
10/10/2008,2.294,2008,10,10
10/13/2008,2.36,2008,10,13
10/14/2008,2.26,2008,10,14
10/15/2008,2.127,2008,10,15
10/16/2008,2.107,2008,10,16
10/17/2008,2.105,2008,10,17
10/20/2008,2.223,2008,10,20
10/21/2008,2.108,2008,10,21
10/22/2008,2.021,2008,10,22
10/23/2008,2.054,2008,10,23
10/24/2008,1.951,2008,10,24
10/27/2008,1.866,2008,10,27
10/28/2008,1.92,2008,10,28
10/29/2008,1.984,2008,10,29
10/30/2008,1.937,2008,10,30
10/31/2008,2.008,2008,10,31
11/3/2008,1.898,2008,11,3
11/4/2008,2.053,2008,11,4
11/5/2008,2,2008,11,5
11/6/2008,1.883,2008,11,6
11/7/2008,1.891,2008,11,7
11/10/2008,1.914,2008,11,10
11/11/2008,1.821,2008,11,11
11/12/2008,1.736,2008,11,12
11/13/2008,1.81,2008,11,13
11/14/2008,1.727,2008,11,14
11/17/2008,1.693,2008,11,17
11/18/2008,1.671,2008,11,18
11/19/2008,1.66,2008,11,19
11/20/2008,1.571,2008,11,20
11/21/2008,1.626,2008,11,21
11/24/2008,1.687,2008,11,24
11/25/2008,1.609,2008,11,25
11/26/2008,1.644,2008,11,26
11/28/2008,1.633,2008,11,28
12/1/2008,1.505,2008,12,1
12/2/2008,1.489,2008,12,2
12/3/2008,1.438,2008,12,3
12/4/2008,1.361,2008,12,4
12/5/2008,1.342,2008,12,5
12/8/2008,1.383,2008,12,8
12/9/2008,1.291,2008,12,9
12/10/2008,1.255,2008,12,10
12/11/2008,1.328,2008,12,11
12/12/2008,1.336,2008,12,12
12/15/2008,1.327,2008,12,15
12/16/2008,1.365,2008,12,16
12/17/2008,1.312,2008,12,17
12/18/2008,1.278,2008,12,18
12/19/2008,1.301,2008,12,19
12/22/2008,1.329,2008,12,22
12/23/2008,1.354,2008,12,23
12/24/2008,1.242,2008,12,24
12/26/2008,1.277,2008,12,26
12/29/2008,1.306,2008,12,29
12/30/2008,1.271,2008,12,30
12/31/2008,1.31,2008,12,31
1/2/2009,1.505,2009,1,2
1/5/2009,1.599,2009,1,5
1/6/2009,1.65,2009,1,6
1/7/2009,1.575,2009,1,7
1/8/2009,1.564,2009,1,8
1/9/2009,1.521,2009,1,9
1/12/2009,1.49,2009,1,12
1/13/2009,1.51,2009,1,13
1/14/2009,1.414,2009,1,14
1/15/2009,1.435,2009,1,15
1/16/2009,1.424,2009,1,16
1/20/2009,1.353,2009,1,20
1/21/2009,1.338,2009,1,21
1/22/2009,1.305,2009,1,22
1/23/2009,1.41,2009,1,23
1/26/2009,1.403,2009,1,26
1/27/2009,1.379,2009,1,27
1/28/2009,1.391,2009,1,28
1/29/2009,1.404,2009,1,29
1/30/2009,1.439,2009,1,30
2/2/2009,1.39,2009,2,2
2/3/2009,1.326,2009,2,3
2/4/2009,1.347,2009,2,4
2/5/2009,1.373,2009,2,5
2/6/2009,1.392,2009,2,6
2/9/2009,1.39,2009,2,9
2/10/2009,1.35,2009,2,10
2/11/2009,1.345,2009,2,11
2/12/2009,1.333,2009,2,12
2/13/2009,1.32,2009,2,13
2/17/2009,1.197,2009,2,17
2/18/2009,1.184,2009,2,18
2/19/2009,1.205,2009,2,19
2/20/2009,1.204,2009,2,20
2/23/2009,1.179,2009,2,23
2/24/2009,1.209,2009,2,24
2/25/2009,1.244,2009,2,25
2/26/2009,1.278,2009,2,26
2/27/2009,1.255,2009,2,27
3/2/2009,1.122,2009,3,2
3/3/2009,1.146,2009,3,3
3/4/2009,1.178,2009,3,4
3/5/2009,1.121,2009,3,5
3/6/2009,1.201,2009,3,6
3/9/2009,1.172,2009,3,9
3/10/2009,1.156,2009,3,10
3/11/2009,1.099,2009,3,11
3/12/2009,1.201,2009,3,12
3/13/2009,1.205,2009,3,13
3/16/2009,1.225,2009,3,16
3/17/2009,1.285,2009,3,17
3/18/2009,1.304,2009,3,18
3/19/2009,1.36,2009,3,19
3/20/2009,1.369,2009,3,20
3/23/2009,1.465,2009,3,23
3/24/2009,1.51,2009,3,24
3/25/2009,1.479,2009,3,25
3/26/2009,1.488,2009,3,26
3/27/2009,1.475,2009,3,27
3/30/2009,1.386,2009,3,30
3/31/2009,1.391,2009,3,31
4/1/2009,1.407,2009,4,1
4/2/2009,1.511,2009,4,2
4/3/2009,1.528,2009,4,3
4/6/2009,1.509,2009,4,6
4/7/2009,1.437,2009,4,7
4/8/2009,1.459,2009,4,8
4/9/2009,1.477,2009,4,9
4/13/2009,1.45,2009,4,13
4/14/2009,1.432,2009,4,14
4/15/2009,1.436,2009,4,15
4/16/2009,1.454,2009,4,16
4/17/2009,1.461,2009,4,17
4/20/2009,1.362,2009,4,20
4/21/2009,1.381,2009,4,21
4/22/2009,1.358,2009,4,22
4/23/2009,1.337,2009,4,23
4/24/2009,1.422,2009,4,24
4/27/2009,1.379,2009,4,27
4/28/2009,1.361,2009,4,28
4/29/2009,1.372,2009,4,29
4/30/2009,1.359,2009,4,30
5/1/2009,1.408,2009,5,1
5/4/2009,1.447,2009,5,4
5/5/2009,1.44,2009,5,5
5/6/2009,1.48,2009,5,6
5/7/2009,1.483,2009,5,7
5/8/2009,1.526,2009,5,8
5/11/2009,1.497,2009,5,11
5/12/2009,1.513,2009,5,12
5/13/2009,1.49,2009,5,13
5/14/2009,1.497,2009,5,14
5/15/2009,1.432,2009,5,15
5/18/2009,1.504,2009,5,18
5/19/2009,1.507,2009,5,19
5/20/2009,1.586,2009,5,20
5/21/2009,1.58,2009,5,21
5/22/2009,1.598,2009,5,22
5/26/2009,1.604,2009,5,26
5/27/2009,1.619,2009,5,27
5/28/2009,1.647,2009,5,28
5/29/2009,1.717,2009,5,29
6/1/2009,1.8,2009,6,1
6/2/2009,1.85,2009,6,2
6/3/2009,1.778,2009,6,3
6/4/2009,1.792,2009,6,4
6/5/2009,1.795,2009,6,5
6/8/2009,1.792,2009,6,8
6/9/2009,1.833,2009,6,9
6/10/2009,1.841,2009,6,10
6/11/2009,1.881,2009,6,11
6/12/2009,1.875,2009,6,12
6/15/2009,1.843,2009,6,15
6/16/2009,1.861,2009,6,16
6/17/2009,1.898,2009,6,17
6/18/2009,1.903,2009,6,18
6/19/2009,1.875,2009,6,19
6/22/2009,1.814,2009,6,22
6/23/2009,1.858,2009,6,23
6/24/2009,1.828,2009,6,24
6/25/2009,1.868,2009,6,25
6/26/2009,1.856,2009,6,26
6/29/2009,1.874,2009,6,29
6/30/2009,1.843,2009,6,30
7/1/2009,1.801,2009,7,1
7/2/2009,1.737,2009,7,2
7/6/2009,1.674,2009,7,6
7/7/2009,1.64,2009,7,7
7/8/2009,1.591,2009,7,8
7/9/2009,1.607,2009,7,9
7/10/2009,1.605,2009,7,10
7/13/2009,1.594,2009,7,13
7/14/2009,1.596,2009,7,14
7/15/2009,1.674,2009,7,15
7/16/2009,1.704,2009,7,16
7/17/2009,1.766,2009,7,17
7/20/2009,1.792,2009,7,20
7/21/2009,1.825,2009,7,21
7/22/2009,1.814,2009,7,22
7/23/2009,1.858,2009,7,23
7/24/2009,1.89,2009,7,24
7/27/2009,1.896,2009,7,27
7/28/2009,1.858,2009,7,28
7/29/2009,1.767,2009,7,29
7/30/2009,1.854,2009,7,30
7/31/2009,1.891,2009,7,31
8/3/2009,1.935,2009,8,3
8/4/2009,1.963,2009,8,4
8/5/2009,2.017,2009,8,5
8/6/2009,1.992,2009,8,6
8/7/2009,1.963,2009,8,7
8/10/2009,1.992,2009,8,10
8/11/2009,1.946,2009,8,11
8/12/2009,1.941,2009,8,12
8/13/2009,1.952,2009,8,13
8/14/2009,1.886,2009,8,14
8/17/2009,1.857,2009,8,17
8/18/2009,1.915,2009,8,18
8/19/2009,1.968,2009,8,19
8/20/2009,1.912,2009,8,20
8/21/2009,1.946,2009,8,21
8/24/2009,1.99,2009,8,24
8/25/2009,1.91,2009,8,25
8/26/2009,1.927,2009,8,26
8/27/2009,1.939,2009,8,27
8/28/2009,1.941,2009,8,28
8/31/2009,1.848,2009,8,31
9/1/2009,1.812,2009,9,1
9/2/2009,1.81,2009,9,2
9/3/2009,1.8,2009,9,3
9/4/2009,1.799,2009,9,4
9/8/2009,1.861,2009,9,8
9/9/2009,1.864,2009,9,9
9/10/2009,1.857,2009,9,10
9/11/2009,1.799,2009,9,11
9/14/2009,1.809,2009,9,14
9/15/2009,1.828,2009,9,15
9/16/2009,1.86,2009,9,16
9/17/2009,1.877,2009,9,17
9/18/2009,1.85,2009,9,18
9/21/2009,1.811,2009,9,21
9/22/2009,1.874,2009,9,22
9/23/2009,1.814,2009,9,23
9/24/2009,1.744,2009,9,24
9/25/2009,1.737,2009,9,25
9/28/2009,1.814,2009,9,28
9/29/2009,1.774,2009,9,29
9/30/2009,1.869,2009,9,30
10/1/2009,1.865,2009,10,1
10/2/2009,1.828,2009,10,2
10/5/2009,1.811,2009,10,5
10/6/2009,1.838,2009,10,6
10/7/2009,1.81,2009,10,7
10/8/2009,1.865,2009,10,8
10/9/2009,1.896,2009,10,9
10/12/2009,1.917,2009,10,12
10/13/2009,1.956,2009,10,13
10/14/2009,1.974,2009,10,14
10/15/2009,2.047,2009,10,15
10/16/2009,2.08,2009,10,16
10/19/2009,2.087,2009,10,19
10/20/2009,2.066,2009,10,20
10/21/2009,2.125,2009,10,21
10/22/2009,2.129,2009,10,22
10/23/2009,2.11,2009,10,23
10/26/2009,2.079,2009,10,26
10/27/2009,2.086,2009,10,27
10/28/2009,2.027,2009,10,28
10/29/2009,2.097,2009,10,29
10/30/2009,2.03,2009,10,30
11/2/2009,2.06,2009,11,2
11/3/2009,2.084,2009,11,3
11/4/2009,2.093,2009,11,4
11/5/2009,2.063,2009,11,5
11/6/2009,1.999,2009,11,6
11/9/2009,2.048,2009,11,9
11/10/2009,2.036,2009,11,10
11/11/2009,2.04,2009,11,11
11/12/2009,2.003,2009,11,12
11/13/2009,1.989,2009,11,13
11/16/2009,2.049,2009,11,16
11/17/2009,2.075,2009,11,17
11/18/2009,2.066,2009,11,18
11/19/2009,2.018,2009,11,19
11/20/2009,2.009,2009,11,20
11/23/2009,1.999,2009,11,23
11/24/2009,1.975,2009,11,24
11/25/2009,2.026,2009,11,25
11/27/2009,2.01,2009,11,27
11/30/2009,2.032,2009,11,30
12/1/2009,2.07,2009,12,1
12/2/2009,2.049,2009,12,2
12/3/2009,2.028,2009,12,3
12/4/2009,2.046,2009,12,4
12/7/2009,2,2009,12,7
12/8/2009,1.971,2009,12,8
12/9/2009,1.897,2009,12,9
12/10/2009,1.881,2009,12,10
12/11/2009,1.901,2009,12,11
12/14/2009,1.887,2009,12,14
12/15/2009,1.879,2009,12,15
12/16/2009,1.962,2009,12,16
12/17/2009,1.938,2009,12,17
12/18/2009,1.96,2009,12,18
12/21/2009,1.954,2009,12,21
12/22/2009,1.966,2009,12,22
12/23/2009,2.038,2009,12,23
12/24/2009,2.062,2009,12,24
12/28/2009,2.102,2009,12,28
12/29/2009,2.126,2009,12,29
12/30/2009,2.121,2009,12,30
12/31/2009,2.139,2009,12,31
1/4/2010,2.209,2010,1,4
1/5/2010,2.19,2010,1,5
1/6/2010,2.198,2010,1,6
1/7/2010,2.176,2010,1,7
1/8/2010,2.187,2010,1,8
1/11/2010,2.133,2010,1,11
1/12/2010,2.071,2010,1,12
1/13/2010,2.047,2010,1,13
1/14/2010,2.003,2010,1,14
1/15/2010,1.992,2010,1,15
1/19/2010,2.001,2010,1,19
1/20/2010,1.964,2010,1,20
1/21/2010,1.951,2010,1,21
1/22/2010,1.933,2010,1,22
1/25/2010,1.965,2010,1,25
1/26/2010,1.961,2010,1,26
1/27/2010,1.933,2010,1,27
1/28/2010,1.93,2010,1,28
1/29/2010,1.938,2010,1,29
2/1/2010,1.981,2010,2,1
2/2/2010,2.046,2010,2,2
2/3/2010,2.033,2010,2,3
2/4/2010,1.945,2010,2,4
2/5/2010,1.916,2010,2,5
2/8/2010,1.917,2010,2,8
2/9/2010,1.982,2010,2,9
2/10/2010,1.985,2010,2,10
2/11/2010,1.986,2010,2,11
2/12/2010,1.949,2010,2,12
2/16/2010,2.016,2010,2,16
2/17/2010,2.03,2010,2,17
2/18/2010,2.082,2010,2,18
2/19/2010,2.113,2010,2,19
2/22/2010,2.105,2010,2,22
2/23/2010,2.077,2010,2,23
2/24/2010,2.089,2010,2,24
2/25/2010,2.032,2010,2,25
2/26/2010,2.08,2010,2,26
3/1/2010,2.066,2010,3,1
3/2/2010,2.117,2010,3,2
3/3/2010,2.153,2010,3,3
3/4/2010,2.126,2010,3,4
3/5/2010,2.16,2010,3,5
3/8/2010,2.149,2010,3,8
3/9/2010,2.129,2010,3,9
3/10/2010,2.145,2010,3,10
3/11/2010,2.142,2010,3,11
3/12/2010,2.13,2010,3,12
3/15/2010,2.079,2010,3,15
3/16/2010,2.139,2010,3,16
3/17/2010,2.169,2010,3,17
3/18/2010,2.149,2010,3,18
3/19/2010,2.115,2010,3,19
3/22/2010,2.121,2010,3,22
3/23/2010,2.132,2010,3,23
3/24/2010,2.123,2010,3,24
3/25/2010,2.149,2010,3,25
3/26/2010,2.161,2010,3,26
3/29/2010,2.199,2010,3,29
3/30/2010,2.197,2010,3,30
3/31/2010,2.213,2010,3,31
4/1/2010,2.269,2010,4,1
4/5/2010,2.333,2010,4,5
4/6/2010,2.334,2010,4,6
4/7/2010,2.31,2010,4,7
4/8/2010,2.299,2010,4,8
4/9/2010,2.286,2010,4,9
4/12/2010,2.283,2010,4,12
4/13/2010,2.273,2010,4,13
4/14/2010,2.304,2010,4,14
4/15/2010,2.312,2010,4,15
4/16/2010,2.294,2010,4,16
4/19/2010,2.228,2010,4,19
4/20/2010,2.25,2010,4,20
4/21/2010,2.293,2010,4,21
4/22/2010,2.295,2010,4,22
4/23/2010,2.355,2010,4,23
4/26/2010,2.329,2010,4,26
4/27/2010,2.302,2010,4,27
4/28/2010,2.322,2010,4,28
4/29/2010,2.357,2010,4,29
4/30/2010,2.383,2010,4,30
5/3/2010,2.403,2010,5,3
5/4/2010,2.325,2010,5,4
5/5/2010,2.245,2010,5,5
5/6/2010,2.173,2010,5,6
5/7/2010,2.155,2010,5,7
5/10/2010,2.192,2010,5,10
5/11/2010,2.195,2010,5,11
5/12/2010,2.23,2010,5,12
5/13/2010,2.194,2010,5,13
5/14/2010,2.136,2010,5,14
5/17/2010,2.062,2010,5,17
5/18/2010,2.029,2010,5,18
5/19/2010,2.011,2010,5,19
5/20/2010,1.949,2010,5,20
5/21/2010,1.993,2010,5,21
5/24/2010,2.005,2010,5,24
5/25/2010,1.987,2010,5,25
5/26/2010,2.009,2010,5,26
5/27/2010,2.097,2010,5,27
5/28/2010,2.101,2010,5,28
6/1/2010,2.065,2010,6,1
6/2/2010,2.108,2010,6,2
6/3/2010,2.13,2010,6,3
6/4/2010,2.052,2010,6,4
6/7/2010,2.046,2010,6,7
6/8/2010,2.046,2010,6,8
6/9/2010,2.09,2010,6,9
6/10/2010,2.12,2010,6,10
6/11/2010,2.094,2010,6,11
6/14/2010,2.079,2010,6,14
6/15/2010,2.138,2010,6,15
6/16/2010,2.182,2010,6,16
6/17/2010,2.22,2010,6,17
6/18/2010,2.222,2010,6,18
6/21/2010,2.224,2010,6,21
6/22/2010,2.209,2010,6,22
6/23/2010,2.158,2010,6,23
6/24/2010,2.168,2010,6,24
6/25/2010,2.23,2010,6,25
6/28/2010,2.213,2010,6,28
6/29/2010,2.139,2010,6,29
6/30/2010,2.123,2010,6,30
7/1/2010,2.025,2010,7,1
7/2/2010,2.005,2010,7,2
7/6/2010,2.013,2010,7,6
7/7/2010,2.083,2010,7,7
7/8/2010,2.109,2010,7,8
7/9/2010,2.129,2010,7,9
7/12/2010,2.081,2010,7,12
7/13/2010,2.139,2010,7,13
7/14/2010,2.117,2010,7,14
7/15/2010,2.11,2010,7,15
7/16/2010,2.095,2010,7,16
7/19/2010,2.096,2010,7,19
7/20/2010,2.129,2010,7,20
7/21/2010,2.086,2010,7,21
7/22/2010,2.152,2010,7,22
7/23/2010,2.158,2010,7,23
7/26/2010,2.143,2010,7,26
7/27/2010,2.099,2010,7,27
7/28/2010,2.104,2010,7,28
7/29/2010,2.147,2010,7,29
7/30/2010,2.173,2010,7,30
8/2/2010,2.242,2010,8,2
8/3/2010,2.278,2010,8,3
8/4/2010,2.281,2010,8,4
8/5/2010,2.272,2010,8,5
8/6/2010,2.244,2010,8,6
8/9/2010,2.236,2010,8,9
8/10/2010,2.246,2010,8,10
8/11/2010,2.183,2010,8,11
8/12/2010,2.122,2010,8,12
8/13/2010,2.131,2010,8,13
8/16/2010,2.098,2010,8,16
8/17/2010,2.142,2010,8,17
8/18/2010,2.142,2010,8,18
8/19/2010,2.102,2010,8,19
8/20/2010,2.082,2010,8,20
8/23/2010,2.056,2010,8,23
8/24/2010,2.036,2010,8,24
8/25/2010,2.134,2010,8,25
8/26/2010,2.129,2010,8,26
8/27/2010,2.186,2010,8,27
8/30/2010,2.12,2010,8,30
8/31/2010,2.085,2010,8,31
9/1/2010,2.12,2010,9,1
9/2/2010,2.131,2010,9,2
9/3/2010,2.142,2010,9,3
9/7/2010,2.149,2010,9,7
9/8/2010,2.166,2010,9,8
9/9/2010,2.146,2010,9,9
9/10/2010,2.197,2010,9,10
9/13/2010,2.212,2010,9,13
9/14/2010,2.211,2010,9,14
9/15/2010,2.214,2010,9,15
9/16/2010,2.174,2010,9,16
9/17/2010,2.185,2010,9,17
9/20/2010,2.2,2010,9,20
9/21/2010,2.165,2010,9,21
9/22/2010,2.147,2010,9,22
9/23/2010,2.166,2010,9,23
9/24/2010,2.22,2010,9,24
9/27/2010,2.201,2010,9,27
9/28/2010,2.201,2010,9,28
9/29/2010,2.269,2010,9,29
9/30/2010,2.319,2010,9,30
10/1/2010,2.362,2010,10,1
10/4/2010,2.351,2010,10,4
10/5/2010,2.36,2010,10,5
10/6/2010,2.373,2010,10,6
10/7/2010,2.322,2010,10,7
10/8/2010,2.374,2010,10,8
10/11/2010,2.354,2010,10,11
10/12/2010,2.341,2010,10,12
10/13/2010,2.377,2010,10,13
10/14/2010,2.356,2010,10,14
10/15/2010,2.322,2010,10,15
10/18/2010,2.345,2010,10,18
10/19/2010,2.269,2010,10,19
10/20/2010,2.33,2010,10,20
10/21/2010,2.288,2010,10,21
10/22/2010,2.334,2010,10,22
10/25/2010,2.33,2010,10,25
10/26/2010,2.34,2010,10,26
10/27/2010,2.335,2010,10,27
10/28/2010,2.326,2010,10,28
10/29/2010,2.313,2010,10,29
11/1/2010,2.336,2010,11,1
11/2/2010,2.365,2010,11,2
11/3/2010,2.384,2010,11,3
11/4/2010,2.416,2010,11,4
11/5/2010,2.443,2010,11,5
11/8/2010,2.447,2010,11,8
11/9/2010,2.463,2010,11,9
11/10/2010,2.502,2010,11,10
11/11/2010,2.497,2010,11,11
11/12/2010,2.435,2010,11,12
11/15/2010,2.443,2010,11,15
11/16/2010,2.381,2010,11,16
11/17/2010,2.312,2010,11,17
11/18/2010,2.328,2010,11,18
11/19/2010,2.299,2010,11,19
11/22/2010,2.288,2010,11,22
11/23/2010,2.275,2010,11,23
11/24/2010,2.372,2010,11,24
11/26/2010,2.361,2010,11,26
11/29/2010,2.399,2010,11,29
11/30/2010,2.341,2010,11,30
12/1/2010,2.435,2010,12,1
12/2/2010,2.47,2010,12,2
12/3/2010,2.511,2010,12,3
12/6/2010,2.484,2010,12,6
12/7/2010,2.473,2010,12,7
12/8/2010,2.478,2010,12,8
12/9/2010,2.482,2010,12,9
12/10/2010,2.442,2010,12,10
12/13/2010,2.473,2010,12,13
12/14/2010,2.488,2010,12,14
12/15/2010,2.505,2010,12,15
12/16/2010,2.502,2010,12,16
12/17/2010,2.504,2010,12,17
12/20/2010,2.512,2010,12,20
12/21/2010,2.529,2010,12,21
12/22/2010,2.55,2010,12,22
12/23/2010,2.569,2010,12,23
12/27/2010,2.536,2010,12,27
12/28/2010,2.54,2010,12,28
12/29/2010,2.536,2010,12,29
12/30/2010,2.493,2010,12,30
12/31/2010,2.553,2010,12,31
1/3/2011,2.553,2011,1,3
1/4/2011,2.505,2011,1,4
1/5/2011,2.544,2011,1,5
1/6/2011,2.499,2011,1,6
1/7/2011,2.494,2011,1,7
1/10/2011,2.56,2011,1,10
1/11/2011,2.64,2011,1,11
1/12/2011,2.643,2011,1,12
1/13/2011,2.634,2011,1,13
1/14/2011,2.645,2011,1,14
1/18/2011,2.628,2011,1,18
1/19/2011,2.636,2011,1,19
1/20/2011,2.641,2011,1,20
1/21/2011,2.684,2011,1,21
1/24/2011,2.64,2011,1,24
1/25/2011,2.617,2011,1,25
1/26/2011,2.668,2011,1,26
1/27/2011,2.648,2011,1,27
1/28/2011,2.68,2011,1,28
1/31/2011,2.738,2011,1,31
2/1/2011,2.764,2011,2,1
2/2/2011,2.789,2011,2,2
2/3/2011,2.77,2011,2,3
2/4/2011,2.725,2011,2,4
2/7/2011,2.737,2011,2,7
2/8/2011,2.76,2011,2,8
2/9/2011,2.818,2011,2,9
2/10/2011,2.81,2011,2,10
2/11/2011,2.784,2011,2,11
2/14/2011,2.83,2011,2,14
2/15/2011,2.824,2011,2,15
2/16/2011,2.87,2011,2,16
2/17/2011,2.816,2011,2,17
2/18/2011,2.816,2011,2,18
2/22/2011,2.92,2011,2,22
2/23/2011,3.052,2011,2,23
2/24/2011,3.008,2011,2,24
2/25/2011,3.069,2011,2,25
2/28/2011,3.048,2011,2,28
3/1/2011,3.159,2011,3,1
3/2/2011,3.177,2011,3,2
3/3/2011,3.167,2011,3,3
3/4/2011,3.218,2011,3,4
3/7/2011,3.179,2011,3,7
3/8/2011,3.142,2011,3,8
3/9/2011,3.197,2011,3,9
3/10/2011,3.183,2011,3,10
3/11/2011,3.169,2011,3,11
3/14/2011,3.269,2011,3,14
3/15/2011,3.163,2011,3,15
3/16/2011,3.184,2011,3,16
3/17/2011,3.249,2011,3,17
3/18/2011,3.232,2011,3,18
3/21/2011,3.243,2011,3,21
3/22/2011,3.309,2011,3,22
3/23/2011,3.287,2011,3,23
3/24/2011,3.331,2011,3,24
3/25/2011,3.323,2011,3,25
3/28/2011,3.283,2011,3,28
3/29/2011,3.307,2011,3,29
3/30/2011,3.276,2011,3,30
3/31/2011,3.323,2011,3,31
4/1/2011,3.372,2011,4,1
4/4/2011,3.398,2011,4,4
4/5/2011,3.397,2011,4,5
4/6/2011,3.393,2011,4,6
4/7/2011,3.396,2011,4,7
4/8/2011,3.52,2011,4,8
4/11/2011,3.427,2011,4,11
4/12/2011,3.358,2011,4,12
4/13/2011,3.368,2011,4,13
4/14/2011,3.363,2011,4,14
4/15/2011,3.384,2011,4,15
4/18/2011,3.344,2011,4,18
4/19/2011,3.307,2011,4,19
4/20/2011,3.362,2011,4,20
4/21/2011,3.365,2011,4,21
4/25/2011,3.362,2011,4,25
4/26/2011,3.386,2011,4,26
4/27/2011,3.405,2011,4,27
4/28/2011,3.401,2011,4,28
4/29/2011,3.431,2011,4,29
5/2/2011,3.398,2011,5,2
5/3/2011,3.348,2011,5,3
5/4/2011,3.312,2011,5,4
5/5/2011,3.073,2011,5,5
5/6/2011,3.045,2011,5,6
5/9/2011,3.156,2011,5,9
5/10/2011,3.186,2011,5,10
5/11/2011,3.104,2011,5,11
5/12/2011,3.087,2011,5,12
5/13/2011,3.119,2011,5,13
5/16/2011,3.027,2011,5,16
5/17/2011,3.025,2011,5,17
5/18/2011,3.053,2011,5,18
5/19/2011,3.051,2011,5,19
5/20/2011,3.09,2011,5,20
5/23/2011,3.022,2011,5,23
5/24/2011,3.086,2011,5,24
5/25/2011,3.147,2011,5,25
5/26/2011,3.137,2011,5,26
5/27/2011,3.145,2011,5,27
5/31/2011,3.191,2011,5,31
6/1/2011,3.156,2011,6,1
6/2/2011,3.197,2011,6,2
6/3/2011,3.197,2011,6,3
6/6/2011,3.142,2011,6,6
6/7/2011,3.197,2011,6,7
6/8/2011,3.186,2011,6,8
6/9/2011,3.201,2011,6,9
6/10/2011,3.165,2011,6,10
6/13/2011,3.177,2011,6,13
6/14/2011,3.203,2011,6,14
6/15/2011,3.078,2011,6,15
6/16/2011,3.065,2011,6,16
6/17/2011,3.047,2011,6,17
6/20/2011,2.989,2011,6,20
6/21/2011,2.965,2011,6,21
6/22/2011,3.035,2011,6,22
6/23/2011,2.917,2011,6,23
6/24/2011,2.873,2011,6,24
6/27/2011,2.874,2011,6,27
6/28/2011,2.926,2011,6,28
6/29/2011,3.025,2011,6,29
6/30/2011,3.018,2011,6,30
7/1/2011,2.996,2011,7,1
7/5/2011,3.029,2011,7,5
7/6/2011,3.053,2011,7,6
7/7/2011,3.167,2011,7,7
7/8/2011,3.154,2011,7,8
7/11/2011,3.145,2011,7,11
7/12/2011,3.127,2011,7,12
7/13/2011,3.132,2011,7,13
7/14/2011,3.135,2011,7,14
7/15/2011,3.144,2011,7,15
7/18/2011,3.094,2011,7,18
7/19/2011,3.124,2011,7,19
7/20/2011,3.153,2011,7,20
7/21/2011,3.153,2011,7,21
7/22/2011,3.16,2011,7,22
7/25/2011,3.133,2011,7,25
7/26/2011,3.121,2011,7,26
7/27/2011,3.068,2011,7,27
7/28/2011,3.121,2011,7,28
7/29/2011,3.111,2011,7,29
8/1/2011,3.1,2011,8,1
8/2/2011,3.102,2011,8,2
8/3/2011,3.045,2011,8,3
8/4/2011,2.919,2011,8,4
8/5/2011,2.945,2011,8,5
8/8/2011,2.825,2011,8,8
8/9/2011,2.821,2011,8,9
8/10/2011,2.86,2011,8,10
8/11/2011,2.904,2011,8,11
8/12/2011,2.916,2011,8,12
8/15/2011,2.949,2011,8,15
8/16/2011,2.944,2011,8,16
8/17/2011,2.965,2011,8,17
8/18/2011,2.867,2011,8,18
8/19/2011,2.945,2011,8,19
8/22/2011,2.931,2011,8,22
8/23/2011,2.978,2011,8,23
8/24/2011,2.986,2011,8,24
8/25/2011,3.008,2011,8,25
8/26/2011,3.029,2011,8,26
8/29/2011,3.062,2011,8,29
8/30/2011,3.109,2011,8,30
8/31/2011,3.113,2011,8,31
9/1/2011,3.103,2011,9,1
9/2/2011,3.058,2011,9,2
9/6/2011,3.073,2011,9,6
9/7/2011,3.12,2011,9,7
9/8/2011,3.093,2011,9,8
9/9/2011,3.047,2011,9,9
9/12/2011,3.013,2011,9,12
9/13/2011,2.997,2011,9,13
9/14/2011,3.012,2011,9,14
9/15/2011,3.089,2011,9,15
9/16/2011,3.072,2011,9,16
9/19/2011,3.026,2011,9,19
9/20/2011,3.034,2011,9,20
9/21/2011,2.977,2011,9,21
9/22/2011,2.922,2011,9,22
9/23/2011,2.902,2011,9,23
9/26/2011,2.925,2011,9,26
9/27/2011,2.981,2011,9,27
9/28/2011,2.934,2011,9,28
9/29/2011,2.951,2011,9,29
9/30/2011,2.909,2011,9,30
10/3/2011,2.88,2011,10,3
10/4/2011,2.908,2011,10,4
